site_id,refYear,latitude,longitude,Lonsdorf_big,Lonsdorf_small
ES1VIE01,2022,37.23926,-6.2808,0.18086752008236587,0.2750417674091303
ES1VIS01,2022,37.2167,-6.30381,0.14156070083239924,0.21332451992577833
AC,2023,37.604103,-5.8702192,0.10217193391676713,0.07501392828423797
AHQ,2023,37.4348103,-5.9442168,0.037147706981857744,0.054822555631197104
AT,2023,37.5836922,-5.9345506,0.07722012486753187,0.1002998644610463
PPE,2023,37.5481628,-5.9094094,0.09579080508298259,0.16548492011656052
PQ,2023,37.4235617,-6.0163071,0.03467181406875609,0.0650517054260343
PSJ,2023,37.488445,-5.9475667,0.06884835410727129,0.07193286769901021
RCB,2023,37.5240052,-5.8818075,0.04922635628715295,0.11526329551764956
RCV,2023,37.488073,-5.8837766,0.04673383600685233,0.037834530721117275
RJ1,2023,37.476992,-5.9211163000000004,0.04428018869859492,0.07010923273361447
RJ16,2023,37.4701785,-5.9172,0.03819352507044046,0.07386755488532126
RJ2,2023,37.4719691,-5.901102,0.043602518276211685,0.06675134024296749
RMI,2023,37.7099967,-5.9349672,0.1889715746701998,0.15181253014286492
RMO,2023,37.699565,-5.8639758,0.18249707093689896,0.14826743727235395
SSH,2023,37.6708586,-5.497438,0.05833938975358304,0.04186508099035326
SSM,2023,37.6163601,-5.6561561,0.09469929264560674,0.10455177865191849
SSS,2023,37.6784449,-5.447756,0.07139417187882255,0.06966585969888749
Casilla_Aranda,2020,37.624877,-4.518691,0.1480597303602628,0.1565379194634817
Casona,2020,37.74612,-3.62784,0.24007477631933788,0.22699037097310132
Cortijo_Guadiana_extensivo,2020,37.897958,-3.209407,0.14466692505044107,0.17214080141122323
David_Lantejuela,2020,37.353015,-5.298202,0.06860458929810902,0.08878359714173936
La_Luna,2020,38.185758,-4.750848,0.17098183255304153,0.16131505532413887
Monva,2020,37.87143,-3.588215,0.16565565132720594,0.17491530574720227
Moraleda,2020,37.181332,-3.975632,0.1083588704325907,0.06823434596448386
Peña_del_Gallo,2020,36.994083,-5.470297,0.10170122167455334,0.09910274370081086
Piedras_Cucas,2020,37.768521,-4.102191,0.14541701278023653,0.13005724805161306
Tobazo,2020,37.555699,-4.041627,0.17947392862368028,0.16058126301631834
Toquillas,2020,37.558716,-4.403826,0.1653484631317648,0.1663383852006172
Torres_de_Albanchez,2020,38.400195,-2.652453,0.22605729649684017,0.20024897494154403
Buenas_noches,2021,36.3896336254593,-5.58834510073453,0.3120013920579797,0.32544979527544887
Fates,2021,36.12025,-5.669833,0.33897942630704964,0.3916716982459212
Marrufo,2021,36.573917,-5.536583,0.3092641003453379,0.32007868366518616
Montecoche,2021,36.2775290209507,-5.54787121675272,0.325897492260123,0.33963759854762093
Montero,2021,36.47675,-5.600111,0.3266502679536195,0.34844858533276235
M_a1,2020,36.8411111,-2.12935,0.20795647030732556,0.15087114594269857
M_a2,2020,36.8413889,-2.128611111,0.210619641842018,0.16817386418737718
M_a3,2020,36.8425,-2.1275,0.20865550546980108,0.18175827751413953
M_a4,2020,36.84374167,-2.12459722,0.20939405579758033,0.20419192890480414
S_a1,2020,36.84671944,-2.15596111,0.13307873752837124,0.08918473225506814
S_a2,2020,36.84698889,-2.15552222,0.1318266817863131,0.08790867181000415
S_a3,2020,36.84811111,-2.15476944,0.1402953428677999,0.10790089014743272
S_a4,2020,36.85024722,-2.15315,0.1492924155104756,0.14509214405562978
A_b,2020,36.96067778,-1.99682778,0.36507936101203226,0.4014896624452668
A_c,2020,36.948055600000004,-1.952222222,0.31235922476201344,0.35503002811154405
B_a1,2020,36.9988889,-2.051197222,0.23419461185441803,0.25632110721811263
B_a2,2020,36.9988889,-2.050483333,0.2354480198995738,0.2581692769529409
B_a3,2020,36.9988889,-2.049244444,0.23794400730053716,0.2662166106114196
B_a4,2020,37.0002778,-2.046141667,0.24575672513981153,0.31818774622782664
C_b,2020,36.99322778,-2.09266389,0.25513946827830003,0.30284503443564453
E_a1,2020,36.9733333,-2.124508333,0.14392417412656,0.06051993386254849
E_a2,2020,36.97420278,-2.12474444,0.15125631552800442,0.06928349607424963
E_a3,2020,36.97448611,-2.12864167,0.1644918975744846,0.07363666088842817
E_a4,2020,36.9772222,-2.129525,0.19112990479791156,0.11891506193636452
F_b,2020,36.9166667,-2.053836111,0.20033333052929486,0.23223517583314857
H_a1,2020,36.91945,-2.11865833,0.06357902708985573,0.02336490076043181
I_a1,2020,36.88548611,-2.21665833,0.11685863327112433,0.15005289562641652
I_a2,2020,36.88513611,-2.21679167,0.11628334277396082,0.1481254467255274
I_a3,2020,36.88414167,-2.21739444,0.11485388805579913,0.14099967751198175
I_a4,2020,36.882925,-2.22443056,0.1289182813920958,0.13308166682902703
J_a1,2020,36.9002778,-2.125627778,0.14997611221224322,0.1264449676775989
J_a2,2020,36.900141669999996,-2.12482778,0.15340531991342019,0.14162574328889044
J_a3,2020,36.89948611,-2.12394167,0.16075988058584847,0.17081732084718704
J_a4,2020,36.8972222,-2.121111111,0.18361045224830821,0.28344704425786377
K_a1,2020,36.86987222,-2.18835278,0.09835288129503074,0.09976738171192918
K_a2,2020,36.86954167,-2.18778611,0.10034127887090788,0.10285054206136314
K_a3,2020,36.86916111,-2.18677222,0.10338148104953293,0.10924529814784881
K_a4,2020,36.8663889,-2.184111111,0.11632151098886633,0.1246496551752025
L_a1,2020,36.86235556,-2.34627222,0.09205267674093479,0.09777693032052684
L_a2,2020,36.8625,-2.345502778,0.0935572397947238,0.10190984401137317
L_a3,2020,36.86255278,-2.34405,0.09534593226644233,0.10855389896051468
L_a4,2020,36.86258889,-2.33907222,0.10009728183378354,0.12194394498881074
M_b,2020,36.9277778,-2.207577778,0.13985575098740183,0.1515204761211554
O_a1,2020,36.8180556,-2.241861111,0.15927297981813276,0.12563620169690914
O_a2,2020,36.81869444,-2.24262222,0.16182175909625823,0.12951602205538956
O_a3,2020,36.818275,-2.24484722,0.16893533365757635,0.15203306077625914
O_a4,2020,36.8177778,-2.248055556,0.1769429100423824,0.1956821303941694
O_b,2020,36.82933333,-2.26770278,0.1675337264590255,0.23299572450641298
P_b,2020,36.77150556,-2.20498611,0.15864665364989403,0.3003249530246064
P_c,2020,36.73179444,-2.20160833,0.13837268149703078,0.20760851697014387
P_d,2020,36.74422222,-2.12543611,0.12216628672483934,0.15372076498980555
Q_a1,2020,36.8611111,-2.221944444,0.07675175700148235,0.07353067191305938
