site_id,refYear,latitude,longitude,Lonsdorf_big,Lonsdorf_small
E_a3,2020,36.97448611,-2.12864167,0.16528884942560057,0.07108395891944135
E_a4,2020,36.9772222,-2.129525,0.19037043063287457,0.11987459625945954
F_b,2020,36.9166667,-2.053836111,0.19731217659949532,0.22007808526664624
H_a1,2020,36.91945,-2.11865833,0.06343361449085462,0.02290870672261888
I_a1,2020,36.88548611,-2.21665833,0.11474678407720874,0.15084308028163015
I_a2,2020,36.88513611,-2.21679167,0.11397390593410205,0.14912263441254542
I_a3,2020,36.88414167,-2.21739444,0.11402542169174383,0.1423082234591309
I_a4,2020,36.882925,-2.22443056,0.1301694219800374,0.13280470931899463
J_a1,2020,36.9002778,-2.125627778,0.15057594368919597,0.1271152415645742
J_a2,2020,36.900141669999996,-2.12482778,0.15334380635125383,0.13479314765653203
J_a3,2020,36.89948611,-2.12394167,0.16054532928193124,0.16152056545998505
J_a4,2020,36.8972222,-2.121111111,0.18291877316527502,0.2897382453259288
K_a1,2020,36.86987222,-2.18835278,0.0967625184780614,0.09764215624798557
K_a2,2020,36.86954167,-2.18778611,0.09888648531249405,0.10053758415132244
K_a3,2020,36.86916111,-2.18677222,0.10426714662047415,0.11022910878714608
K_a4,2020,36.8663889,-2.184111111,0.11434695019701116,0.12322442512876475
L_a1,2020,36.86235556,-2.34627222,0.09029776993922073,0.09685984609447139
L_a2,2020,36.8625,-2.345502778,0.09167031046401011,0.10046977057734094
L_a3,2020,36.86255278,-2.34405,0.09615101239189042,0.10982593281975733
L_a4,2020,36.86258889,-2.33907222,0.10036442904990936,0.12367129087987322
M_b,2020,36.9277778,-2.207577778,0.14010369821256943,0.14716089877890667
O_a1,2020,36.8180556,-2.241861111,0.15885444523004136,0.12624699613086843
O_a2,2020,36.81869444,-2.24262222,0.16261233389901827,0.13066180275581468
O_a3,2020,36.818275,-2.24484722,0.17111090818753041,0.15611307709853925
O_a4,2020,36.8177778,-2.248055556,0.17867917629705488,0.2033066302595666
O_b,2020,36.82933333,-2.26770278,0.16947862711102502,0.2374426761551795
P_b,2020,36.77150556,-2.20498611,0.1583932812049209,0.2978640366033381
P_c,2020,36.73179444,-2.20160833,0.1378381927691111,0.21003878109135873
P_d,2020,36.74422222,-2.12543611,0.12121871995417088,0.14819090571625446
Q_a1,2020,36.8611111,-2.221944444,0.07762339179825252,0.07805309992751175
Q_a2,2020,36.86168611,-2.22181111,0.0771417017782294,0.07675866626225128
Q_a3,2020,36.8622222,-2.22115,0.07597647016773836,0.07582013415751297
Q_a4,2020,36.86403333,-2.23081667,0.09193843180137928,0.09274326497652029
Q_b,2020,36.86611389,-2.26642778,0.1309195511599139,0.1372799714731465
R_a1,2020,36.81300278,-2.14320833,0.24143490076170573,0.23171175929468588
R_a2,2020,36.81332778,-2.14251667,0.2435343225202563,0.25746552277451934
R_a3,2020,36.8138889,-2.141380556,0.24918094200019725,0.2826551262194099
R_a4,2020,36.81271389,-2.13728056,0.278345148894065,0.3451047195918809
R_c,2020,36.76966944,-2.09939722,0.20653520687876278,0.29260136028933315
S_c,2020,36.80610833,-2.08099167,0.28414363551870714,0.2901506269443328
T_a1,2020,36.88289167,-2.10270556,0.25384745624697036,0.22669460318115262
T_a2,2020,36.88316944,-2.10126944,0.26024057200328904,0.23954729557411328
T_a3,2020,36.88390833,-2.10046111,0.2609229631236062,0.2556062905522914
T_a4,2020,36.8863889,-2.098122222,0.27624620639056446,0.2693238502722337
T_b,2020,36.8605556,-2.077777778,0.2984663548752872,0.244670050926773
U_a1,2020,36.83841667,-2.29284167,0.08945930192396438,0.14442442114977372
U_a2,2020,36.83754722,-2.29262222,0.08867746083779193,0.14972958477825363
U_a3,2020,36.83666944,-2.29302778,0.08681575259714845,0.1633759383273311
U_a4,2020,36.83408333,-2.29376944,0.08152396932111969,0.17717524850587363
X_a1,2020,36.95313333,-2.16442222,0.1440776641258605,0.12207969877521332
X_a2,2020,36.95350278,-2.16483333,0.14858216630003976,0.1314344560084026
X_a3,2020,36.95461389,-2.165133333,0.15680466552202446,0.14636067143478676
X_a4,2020,36.95388056,-2.17100833,0.163098021985524,0.17459499757079458
A_a1,2020,36.94921111,-2.03045833,0.2681934211342024,0.2440654462724263
A_a2,2020,36.94851389,-2.03102778,0.26455907033748227,0.2571246219993357
A_a3,2020,36.94790278,-2.03203056,0.26097556110887565,0.2606901243307266
A_a4,2020,36.94465,-2.033375,0.24960572010473667,0.24166661673677522
B_b,2020,36.96911944,-2.04489722,0.2619625287636353,0.25970028519330207
E_c,2020,37.01424722,-2.16827778,0.34421396868830034,0.28060909352028107
G_c,2020,36.99674167,-2.22740833,0.20442253338104507,0.15009456871603766
G_d,2020,37.03842778,-2.22657222,0.24917720514610764,0.28933992834890054
L_d,2020,37.03556389,-2.29979444,0.19688878567397608,0.281662733183589
U_d,2020,37.03889444,-2.36883611,0.15257660523651656,0.12456665274603257
BarcaMFC,2012,37.2953,-7.1917,0.16386867311832432,0.15909159733408848
BarcaSNH,2012,37.2949,-7.1903,0.15094041556661617,0.13395981043054972
BonaresSNH,2012,37.332,-6.668,0.06040519346551921,0.08181007168090183
CanalMFC,2012,37.2925,-7.1105,0.16680025104673177,0.13633792246285079
CanalSNH,2012,37.2946,-7.1103,0.16338901051588553,0.12362963580819218
CartayaMFC,2012,37.259,-7.1478,0.08606201755460711,0.13434348356803277
CartayaSNH,2012,37.2625,-7.1436,0.09746403315583935,0.12965934274936836
CetreroMFC,2012,37.313,-7.0985,0.21160157244221994,0.21150724810363108
CetreroSNH,2012,37.314,-7.0932,0.21598472532777785,0.21175247828848107
EstanqueMFC,2012,37.2355,-7.2815,0.14579925493967313,0.17278438286616374
EstanqueSNH,2012,37.2342,-7.2797,0.1361698614494032,0.156432556641339
GibraleonSNH,2012,37.3804,-6.998,0.09748523708862394,0.037868510488559146
LucenaSNH,2012,37.292,-6.7533,0.10668389542466615,0.1270722865668232
MenajoMFC,2012,37.327,-7.1276,0.17883343415064834,0.1638700396078627
MenajoSNH,2012,37.3265,-7.1279,0.1745793932106248,0.15692096794669627
NieblaSNH,2012,37.4048,-6.68,0.09204745235141193,0.06852096457429604
PinarMFC,2012,37.276,-7.1093,0.2125548591345656,0.17948630136240823
PinarSNH,2012,37.276,-7.1112,0.20481217575066962,0.17370762176503965
RedondelaSNH,2012,37.2192,-7.262,0.05770485666384936,0.02217637403772041
VillablancaSNH,2012,37.2926,-7.3248,0.177245429204208,0.1564479166137356
VisoSNH,2012,37.439,-5.7408,0.06707733382040112,0.09773837515536694
